dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-01-04,2025-01-04 05:21:30,CUST000000262430,647735,1,2000000332697,1,INR,6505,11%,290,web,
2025-01-04,2025-01-04 10:26:40,CUST000000048909,647736,1,2000000356594,Two,INR,495,19%,41,web,
2025-01-04,2025-01-04 01:22:09,CUST000000260684,647737,1,2000000468136,Two,INR,1247,10%,270,app,PRIME5
2025-01-04,2025-01-04 09:35:11,CUST000000296564,647738,1,2000000205465,1,INR,1161,11%,187,app,
2025-01-04,2025-01-04 09:35:11,CUST000000296564,647738,2,2000000474670,1,INR,2691,9%,124,app,
2025-01-04,2025-01-04 09:35:11,CUST000000296564,647738,3,2000000342016,1,INR,9069,1%,1080,app,
2025-01-04,2025-01-04 22:33:25,CUST000000136586,647739,1,2000000094601,Two,INR,4495,17%,375,web,SAVE50
2025-01-04,2025-01-04 22:33:25,CUST000000136586,647739,2,2000000348490,1,INR,1865,12%,83,web,SAVE50
2025-01-04,2025-01-04 22:33:25,CUST000000136586,647739,3,2000000450100,1,INR,9742,14%,419,web,SAVE50
2025-01-04,2025-01-04 09:24:00,CUST000000022841,647740,1,2000000162393,1,INR,2746,7%,307,app,
2025-01-04,2025-01-04 11:51:54,CUST000000006247,647741,1,2000000402611,1,USD,$3,8%,1,web,
2025-01-04,2025-01-04 17:15:27,CUST000000105787,647742,1,2000000128719,1,USD,$19,3%,3,app,
2025-01-04,2025-01-04 17:15:27,CUST000000105787,647742,2,2000000426136,1,USD,$1135,10%,122,app,
2025-01-04,2025-01-04 17:15:27,CUST000000105787,647742,3,2000000493213,Two,USD,$13,0%,2,app,
2025-01-04,2025-01-04 11:11:59,CUST000000129417,647743,1,2000000109367,1,INR,54404,0%,6508,web,
2025-01-04,2025-01-04 11:11:59,CUST000000129417,647743,2,2000000087184,1,INR,1226,22%,173,web,
2025-01-04,2025-01-04 06:48:25,CUST000000042944,647744,1,2000000323404,1,INR,2990,3%,350,app,FEST20
2025-01-04,2025-01-04 22:35:15,CUST000000204777,647745,1,2000000089164,Two,INR,32140,7%,3005,web,
2025-01-04,2025-01-04 22:35:15,CUST000000204777,647745,2,2000000257662,1,INR,3802,13%,396,web,
2025-01-04,2025-01-04 22:35:15,CUST000000204777,647745,3,2000000067957,Two,INR,882,5%,301,web,
2025-01-04,2025-01-04 22:35:15,CUST000000204777,647745,4,2000000310749,1,INR,2062,21%,196,web,
2025-01-04,2025-01-04 18:50:19,CUST000000253481,647746,1,2000000050966,1,USD,$78,0%,10,web,SAVE50
2025-01-04,2025-01-04 12:19:05,CUST000000277350,647747,1,2000000157863,1,GBP,33,0%,2,app,FEST20
2025-01-04,2025-01-04 16:33:18,CUST000000214473,647748,1,2000000167060,1,INR,549,6%,63,app,
2025-01-04,2025-01-04 16:33:18,CUST000000214473,647748,2,2000000262444,1,INR,1693,10%,183,app,
2025-01-04,2025-01-04 16:33:18,CUST000000214473,647748,3,2000000043531,1,INR,5649,5%,644,app,
2025-01-04,2025-01-04 16:33:18,CUST000000214473,647748,4,2000000340210,1,INR,1223,10%,132,app,
2025-01-04,2025-01-04 16:33:18,CUST000000214473,647748,5,2000000365183,1,INR,8735,5%,1001,app,
2025-01-04,2025-01-04 12:29:24,CUST000000031210,647749,1,2000000242903,1,INR,78286,7%,13041,app,NEW10
2025-01-04,2025-01-04 12:29:24,CUST000000031210,647749,2,2000000443027,1,INR,440,21%,63,app,NEW10
2025-01-04,2025-01-04 12:29:24,CUST000000031210,647749,3,2000000391366,Two,INR,742,5%,254,app,NEW10
2025-01-04,2025-01-04 03:17:50,CUST000000283764,647750,1,2000000130996,1,INR,3074,11%,328,web,
2025-01-04,2025-01-04 03:17:50,CUST000000283764,647750,2,2000000177908,1,INR,2040,8%,226,web,
2025-01-04,2025-01-04 13:48:11,CUST000000031344,647751,1,2000000285597,1,SGD,51,14%,9,web,NEW10
2025-01-04,2025-01-04 10:29:20,CUST000000183776,647752,1,2000000411040,1,INR,1142,4%,55,app,
2025-01-04,2025-01-04 03:12:35,CUST000000191632,647753,1,2000000494975,Two,INR,31326,0%,7519,web,PRIME5
2025-01-04,2025-01-04 03:12:35,CUST000000191632,647753,2,2000000350097,1,INR,65905,3%,7704,web,PRIME5
2025-01-04,2025-01-04 03:12:35,CUST000000191632,647753,3,2000000185453,1,INR,44446,10%,7184,web,PRIME5
2025-01-04,2025-01-04 18:05:23,CUST000000236750,647754,1,2000000400945,1,SGD,10,15%,2,app,
2025-01-04,2025-01-04 18:05:23,CUST000000236750,647754,2,2000000384450,3,SGD,1302,5%,186,app,
2025-01-04,2025-01-04 10:50:27,CUST000000073601,647755,1,2000000116198,3,INR,1818,15%,233,web,
2025-01-04,2025-01-04 01:36:50,CUST000000025076,647756,1,2000000158082,1,INR,8781,9%,962,app,PRIME5
2025-01-04,2025-01-04 13:42:45,CUST000000229062,647757,1,2000000492377,1,INR,540,17%,54,app,
2025-01-04,2025-01-04 03:41:00,CUST000000089754,647758,1,2000000122908,3,SGD,56,24%,16,web,FEST20
2025-01-04,2025-01-04 03:41:00,CUST000000089754,647758,2,2000000018041,1,SGD,21,13%,4,web,FEST20
2025-01-04,2025-01-04 03:41:00,CUST000000089754,647758,3,2000000343945,1,SGD,55,14%,6,web,FEST20
2025-01-04,2025-01-04 19:45:07,CUST000000067044,647759,1,2000000350875,1,INR,362,17%,16,app,SAVE50
2025-01-04,2025-01-04 13:53:09,CUST000000095768,647760,1,2000000323947,3,INR,72000,9%,23613,app,
2025-01-04,2025-01-04 20:57:56,CUST000000281348,647761,1,2000000335490,1,INR,713,0%,129,web,
2025-01-04,2025-01-04 05:47:13,CUST000000081167,647762,1,2000000364957,1,USD,$33,15%,2,app,
2025-01-04,2025-01-04 05:47:13,CUST000000081167,647762,2,2000000279398,1,USD,$3,0%,1,app,
2025-01-04,2025-01-04 16:29:33,CUST000000255882,647763,1,2000000426914,1,GBP,3,12%,1,web,
2025-01-04,2025-01-04 16:29:33,CUST000000255882,647763,2,2000000035536,1,GBP,50,16%,6,web,
2025-01-04,2025-01-04 15:52:06,CUST000000288687,647764,1,2000000398419,1,INR,1995,7%,94,web,
2025-01-04,2025-01-04 00:26:36,CUST000000172268,647765,1,2000000018621,1,INR,7415,2%,365,web,
2025-01-04,2025-01-04 00:26:36,CUST000000172268,647765,2,2000000297750,3,INR,49880,7%,16760,web,
2025-01-04,2025-01-04 00:26:36,CUST000000172268,647765,3,2000000280158,1,INR,901,2%,45,web,
2025-01-04,2025-01-04 00:26:36,CUST000000172268,647765,4,2000000316529,1,INR,1180,0%,213,web,
2025-01-04,2025-01-04 02:50:27,CUST000000202162,647766,1,2000000099408,1,GBP,389,8%,19,app,
2025-01-04,2025-01-04 16:12:40,CUST000000203372,647767,1,2000000160856,Two,USD,$198,7%,45,web,
2025-01-04,2025-01-04 23:19:26,CUST000000221270,647768,1,2000000181905,1,INR,73249,3%,3550,app,FEST20
2025-01-04,2025-01-04 23:19:26,CUST000000221270,647768,2,2000000478203,1,INR,2240,20%,216,app,FEST20
2025-01-04,2025-01-04 23:19:26,CUST000000221270,647768,3,2000000144351,Two,INR,466,0%,47,app,FEST20
2025-01-04,2025-01-04 23:19:26,CUST000000221270,647768,4,2000000266480,1,INR,3827,20%,369,app,FEST20
2025-01-04,2025-01-04 23:52:26,CUST000000194399,647769,1,2000000199979,1,INR,1007,4%,116,app,
2025-01-04,2025-01-04 23:52:26,CUST000000194399,647769,2,2000000362687,1,INR,4537,0%,227,app,
2025-01-04,2025-01-04 23:52:26,CUST000000194399,647769,3,2000000313085,Two,INR,911,0%,219,app,
2025-01-04,2025-01-04 21:32:36,CUST000000156970,647770,1,2000000064871,1,USD,$15,3%,2,web,
2025-01-04,2025-01-04 12:19:29,CUST000000016278,647771,1,2000000144924,1,AUD,38,23%,4,app,FEST20
2025-01-04,2025-01-04 01:19:44,CUST000000249237,647772,1,2000000346076,Two,INR,10219,0%,2453,web,FEST20
2025-01-04,2025-01-04 00:25:45,CUST000000088035,647773,1,2000000380872,1,INR,8849,19%,864,web,FEST20
2025-01-04,2025-01-04 00:25:45,CUST000000088035,647773,2,2000000074054,1,INR,1946,15%,199,web,FEST20
2025-01-04,2025-01-04 00:25:45,CUST000000088035,647773,3,2000000241609,Two,INR,1142,14%,237,web,FEST20
2025-01-04,2025-01-04 00:25:45,CUST000000088035,647773,4,2000000204260,Two,INR,2293,5%,521,web,FEST20
2025-01-04,2025-01-04 03:53:17,CUST000000145355,647774,1,2000000437750,Two,INR,111488,16%,33532,app,FEST20
2025-01-04,2025-01-04 12:33:26,CUST000000253630,647775,1,2000000115559,1,INR,2177,8%,240,app,
2025-01-04,2025-01-04 12:33:26,CUST000000253630,647775,2,2000000063836,1,INR,1521,7%,71,app,
2025-01-04,2025-01-04 12:33:26,CUST000000253630,647775,3,2000000190198,1,INR,1581,0%,190,app,
2025-01-04,2025-01-04 12:33:26,CUST000000253630,647775,4,2000000067278,Two,INR,9976,9%,3251,app,
2025-01-04,2025-01-04 02:01:50,CUST000000014699,647776,1,2000000095660,1,AED,237,17%,36,web,PRIME5
2025-01-04,2025-01-04 11:05:30,CUST000000220564,647777,1,2000000039879,Two,USD,$165,12%,15,app,FEST20
2025-01-04,2025-01-04 11:05:30,CUST000000220564,647777,2,2000000402154,1,USD,$723,19%,71,app,FEST20
2025-01-04,2025-01-04 03:54:45,CUST000000247463,647778,1,2000000422077,1,INR,23534,1%,1168,app,
2025-01-04,2025-01-04 15:48:54,CUST000000279148,647779,1,2000000201283,Two,SGD,67,3%,16,app,
2025-01-04,2025-01-04 21:47:23,CUST000000012934,647780,1,2000000067667,1,INR,7214,12%,765,app,PRIME5
2025-01-04,2025-01-04 23:54:27,CUST000000046673,647781,1,2000000438276,1,INR,1787,0%,90,app,
2025-01-04,2025-01-04 23:54:27,CUST000000046673,647781,2,2000000071268,1,INR,790,5%,38,app,
2025-01-04,2025-01-04 23:54:27,CUST000000046673,647781,3,2000000484921,1,INR,4550,15%,465,app,
2025-01-04,2025-01-04 23:54:27,CUST000000046673,647781,4,2000000222776,1,INR,907,18%,89,app,
2025-01-04,2025-01-04 07:54:29,CUST000000032511,647782,1,2000000016481,Two,INR,1650,3%,574,app,PRIME5
2025-01-04,2025-01-04 22:04:19,CUST000000171247,647783,1,2000000335698,1,INR,1298,29%,110,app,FEST20
2025-01-04,2025-01-04 18:00:46,CUST000000243674,647784,1,2000000486383,1,INR,1458,24%,56,app,PRIME5
2025-01-04,2025-01-04 18:00:46,CUST000000243674,647784,2,2000000353494,1,INR,2936,0%,353,app,PRIME5
2025-01-04,2025-01-04 18:00:46,CUST000000243674,647784,3,2000000232065,1,INR,4595,0%,552,app,PRIME5
2025-01-04,2025-01-04 20:37:37,CUST000000082869,647785,1,2000000049793,1,INR,1181,0%,213,app,
2025-01-04,2025-01-04 20:37:37,CUST000000082869,647785,2,2000000409818,1,INR,6070,0%,729,app,
2025-01-04,2025-01-04 18:32:49,CUST000000017814,647786,1,2000000325200,1,USD,$8,10%,1,web,
2025-01-04,2025-01-04 13:07:50,CUST000000255055,647787,1,2000000342924,1,INR,2845,4%,494,web,NEW10
2025-01-04,2025-01-04 10:52:35,CUST000000112776,647788,1,2000000460765,1,INR,4192,5%,476,app,
2025-01-04,2025-01-04 10:52:35,CUST000000112776,647788,2,2000000119274,1,INR,8825,4%,1014,app,
2025-01-04,2025-01-04 08:35:50,CUST000000001616,647789,1,2000000243245,1,INR,8191,8%,376,web,
2025-01-04,2025-01-04 19:39:34,CUST000000200437,647790,1,2000000499161,4,INR,2584,4%,1189,web,FEST20
2025-01-04,2025-01-04 11:03:32,CUST000000199458,647791,1,2000000270975,1,AED,23,24%,3,app,
2025-01-04,2025-01-04 09:36:43,CUST000000057474,647792,1,2000000152011,Two,INR,1648,13%,515,app,
2025-01-04,2025-01-04 09:36:43,CUST000000057474,647792,2,2000000283920,1,INR,1077,13%,113,app,
2025-01-04,2025-01-04 15:28:53,CUST000000069680,647793,1,2000000423258,1,GBP,56,12%,3,app,
2025-01-04,2025-01-04 21:07:20,CUST000000196724,647794,1,2000000031507,1,INR,14284,18%,2100,app,
2025-01-04,2025-01-04 14:19:46,CUST000000141480,647795,1,2000000364667,4,USD,$29,14%,6,web,
2025-01-04,2025-01-04 20:05:11,CUST000000286889,647796,1,2000000099644,1,INR,1787,4%,207,web,
2025-01-04,2025-01-04 16:12:21,CUST000000083260,647797,1,2000000206080,Two,CAD,12,0%,3,web,SAVE50
2025-01-04,2025-01-04 09:55:44,CUST000000228118,647798,1,2000000104416,1,INR,335,14%,15,web,
2025-01-04,2025-01-04 07:27:06,CUST000000069496,647799,1,2000000212180,1,AED,19,23%,1,app,
2025-01-04,2025-01-04 07:27:06,CUST000000069496,647799,2,2000000414652,1,AED,1264,3%,148,app,
2025-01-04,2025-01-04 07:27:06,CUST000000069496,647799,3,2000000182797,1,AED,61,2%,8,app,
2025-01-04,2025-01-04 07:42:37,CUST000000104811,647800,1,2000000347554,1,INR,4265,20%,171,web,
2025-01-04,2025-01-04 17:28:15,CUST000000110462,647801,1,2000000355894,Two,AUD,21,10%,5,web,FEST20
2025-01-04,2025-01-04 17:28:15,CUST000000110462,647801,2,2000000307183,1,AUD,24,7%,2,web,FEST20
2025-01-04,2025-01-04 17:28:15,CUST000000110462,647801,3,2000000092003,1,AUD,22,11%,3,web,FEST20
2025-01-04,2025-01-04 17:28:15,CUST000000110462,647801,4,2000000475783,1,AUD,33,6%,2,web,FEST20
